TrialID	TestID	User	SessionNumber	TrialNum	Dot1	Dot1_2	Dot2	Dot2_3	Dot3	Dot3_4	Dot4	Dot4_5	Dot5	Dot5_6	Dot6
5250	400	TP17861	2	42	63	49	149	115	148	50	181	115	49	49	83
5251	400	TP17861	2	43	145	66	16	314	180	99	132	132	32	50	131
5252	400	TP17861	2	44	66	66	181	116	149	65	165	98	50	48	116
5253	400	TP17861	2	45	68	60	115	100	98	83	165	164	66	195	227
5254	400	TP17861	2	46	35	80	16	248	115	66	164	116	49	49	50
5255	400	TP17861	2	47	79	66	149	115	49	214	182	148	17	49	98
5256	400	TP17861	2	48	78	66	149	132	115	83	165	164	33	49	258
5257	400	TP17861	2	49	64	64	148	116	164	67	181	115	33	49	82
5258	400	TP17861	2	50	79	65	149	149	148	67	246	131	49	66	33
5259	400	TP17861	3	1	63	132	82	165	65	48	51	197	98	131	144
5260	400	TP17861	3	2	32	100	83	164	114	50	32	213	181	132	160
5261	400	TP17861	3	3	95	166	148	165	114	65	33	344	49	133	242
5262	400	TP17861	3	4	79	181	247	164	65	83	295	165	213	67	147
5263	400	TP17861	3	5	62	149	164	99	130	66	247	82	214	117	191
5264	400	TP17861	3	6	65	130	132	116	114	49	49	328	66	132	210
5265	400	TP17861	3	7	63	132	181	99	98	66	33	278	115	100	226
5266	400	TP17861	3	8	40	134	197	132	32	33	49	264	230	82	50
5267	400	TP17861	3	9	62	132	66	230	99	33	49	312	99	66	226
5268	400	TP17861	3	10	97	133	165	99	82	65	246	82	180	133	226
5269	400	TP17861	3	11	54	123	84	148	115	33	197	66	147	83	143
5270	400	TP17861	3	12	47	99	64	132	66	50	65	197	33	165	15
5271	400	TP17861	3	13	46	123	35	188	49	49	231	163	99	132	209
5272	400	TP17861	3	14	78	116	115	149	98	65	181	179	148	100	160
5273	400	TP17861	3	15	49	131	98	164	83	49	180	67	196	82	99
5274	400	TP17861	3	16	68	114	66	163	116	32	52	194	132	99	66
5275	400	TP17861	3	17	63	116	98	148	82	49	32	264	113	134	176
5276	400	TP17861	3	18	53	109	66	131	33	50	47	264	49	116	227
5277	400	TP17861	3	19	74	116	181	98	50	66	32	297	49	149	14
5278	400	TP17861	3	20	55	108	164	773	276	347	81	181	32	296	210
5279	400	TP17861	3	21	83	115	99	82	49	131	66	213	82	100	50
5280	400	TP17861	3	22	65	132	215	82	115	49	213	115	115	115	194
5281	400	TP17861	3	23	68	113	149	82	97	83	214	163	82	83	66
5282	400	TP17861	3	24	56	139	181	65	65	67	32	264	80	68	178
5283	400	TP17861	3	25	44	150	148	98	16	50	33	262	66	181	160
5284	400	TP17861	3	26	174	132	82	99	98	49	50	345	131	65	67
5285	400	TP17861	3	27	66	115	30	231	33	114	34	246	82	83	49
5286	400	TP17861	3	28	62	132	148	66	82	115	49	213	116	130	117
5287	400	TP17861	3	29	63	115	49	214	66	49	49	214	16	83	66
5288	400	TP17861	3	30	46	116	132	115	49	49	50	245	33	98	34
5289	400	TP17861	3	31	79	165	99	115	65	49	34	114	115	132	276
5290	400	TP17861	3	32	459	131	50	163	50	33	49	214	180	84	192
5291	400	TP17861	3	33	114	132	131	82	66	82	49	247	65	83	259
5292	400	TP17861	3	34	79	132	130	100	82	49	33	98	165	116	150
5293	400	TP17861	3	35	165	140	63	126	66	37	45	65	165	99	66
5294	400	TP17861	3	36	63	115	83	131	66	49	48	165	115	83	193
5295	400	TP17861	3	37	65	133	31	181	66	65	67	100	113	114	34
5296	400	TP17861	3	38	48	114	50	164	65	66	49	196	84	101	174
5297	400	TP17861	3	39	96	148	116	98	66	64	68	361	16	215	215
5298	400	TP17861	3	40	64	131	181	116	48	50	66	179	166	82	62
5299	400	TP17861	3	41	63	114	164	99	33	99	65	214	132	66	159
5300	400	TP17861	3	42	57	90	115	115	50	65	50	186	93	99	176
5301	400	TP17861	3	43	65	149	99	82	97	67	82	116	147	82	160
5302	400	TP17861	3	44	66	116	82	82	82	50	49	82	82	117	66
5303	400	TP17861	3	45	33	100	66	83	48	66	49	66	115	116	82
5304	400	TP17861	3	46	64	100	31	117	64	66	17	99	84	80	50
5305	400	TP17861	3	47	64	97	99	98	50	49	32	116	83	132	81
5306	400	TP17861	3	48	49	115	100	66	65	66	49	115	83	164	50
5307	400	TP17861	3	49	80	131	114	49	100	49	98	181	182	114	83
5308	400	TP17861	3	50	80	165	165	83	65	49	83	113	184	132	43
3038	374	TP21451	1	1	223	75	567	98	472	244	664	276	569	198	341
3039	374	TP21451	1	2	210	78	421	75	467	119	573	296	471	192	246
3040	374	TP21451	1	3	134	96	440	131	411	227	679	243	447	179	52
3041	374	TP21451	1	4	115	76	537	72	330	157	478	248	450	188	279
3042	374	TP21451	1	5	186	64	404	86	380	133	467	258	417	226	265
3043	374	TP21451	1	6	186	67	21	423	324	173	468	248	380	195	298
3044	374	TP21451	1	7	172	84	337	118	317	177	88	675	365	182	87
3045	374	TP21451	1	8	200	80	359	86	344	176	476	222	420	207	317
3046	374	TP21451	1	9	171	63	360	87	391	109	89	625	451	205	69
3047	374	TP21451	1	10	188	77	375	86	322	146	542	215	459	156	97
3048	374	TP21451	1	11	212	58	366	122	302	135	513	227	396	183	283
3049	374	TP21451	1	12	170	71	396	89	322	146	528	194	374	175	50
3050	374	TP21451	1	13	156	64	317	119	305	135	72	626	424	157	72
3051	374	TP21451	1	14	158	75	275	58	350	132	88	615	392	179	258
3052	374	TP21451	1	15	177	76	328	73	307	131	497	232	366	180	272
3053	374	TP21451	1	16	185	78	287	112	290	155	88	636	341	167	300
3054	374	TP21451	1	17	199	59	348	47	350	103	484	173	439	161	44
3055	374	TP21451	1	18	143	75	318	124	288	152	505	234	380	158	232
3056	374	TP21451	1	19	127	75	313	138	265	130	513	250	406	162	275
3057	374	TP21451	1	20	142	74	322	86	265	144	542	239	360	178	68
3058	374	TP21451	1	21	155	77	317	119	193	176	69	634	331	187	275
3059	374	TP21451	1	22	156	103	278	100	240	127	469	245	353	161	305
3060	374	TP21451	1	23	142	73	306	89	188	164	497	247	306	190	247
3061	374	TP21451	1	24	99	123	243	91	177	205	507	362	255	188	245
3062	374	TP21451	1	25	157	62	246	89	251	146	147	583	304	167	270
3063	374	TP21451	1	26	142	65	256	103	123	200	101	572	365	148	70
3064	374	TP21451	1	27	98	89	300	64	101	221	540	274	310	168	269
3065	374	TP21451	1	28	127	77	258	88	122	237	58	609	324	177	285
3066	374	TP21451	1	29	98	78	286	104	204	147	41	613	283	195	52
3067	374	TP21451	1	30	127	78	295	80	228	131	460	207	307	209	51
3068	374	TP21451	1	31	140	58	278	102	209	150	95	578	325	207	34
3069	374	TP21451	1	32	112	88	220	100	194	146	452	198	343	158	234
3070	374	TP21451	1	33	187	71	236	87	171	150	469	272	327	170	238
3071	374	TP21451	1	34	206	67	266	63	273	175	122	1264	92	420	263
3072	374	TP21451	1	35	141	75	231	91	231	165	494	232	367	161	319
3073	374	TP21451	1	36	142	87	263	100	252	159	485	187	367	139	65
3074	374	TP21451	1	37	221	51	277	60	231	111	452	216	319	196	241
3075	374	TP21451	1	38	142	76	274	124	197	126	79	629	340	210	325
3076	374	TP21451	1	39	126	76	243	90	210	115	465	262	280	193	130
3077	374	TP21451	1	40	128	74	271	136	229	147	503	224	328	186	267
3078	374	TP21451	1	41	158	77	287	134	201	148	497	246	330	148	69
3079	374	TP21451	1	42	143	81	252	90	282	127	498	193	366	130	92
3080	374	TP21451	1	43	127	76	318	105	165	182	14	618	319	146	87
3081	374	TP21451	1	44	127	59	314	85	491	103	471	188	355	158	317
3082	374	TP21451	1	45	82	121	304	78	288	131	495	206	337	176	319
3083	374	TP21451	1	46	140	64	281	94	199	112	438	217	307	169	153
3084	374	TP21451	1	47	142	75	334	58	224	135	95	613	334	162	92
3085	374	TP21451	1	48	144	59	277	145	366	176	526	254	335	143	87
3086	374	TP21451	1	49	249	66	280	87	94	325	490	219	320	159	84
3087	374	TP21451	1	50	147	70	289	145	265	166	467	200	371	184	248
3088	374	TP21451	2	1	112	112	1237	235	142	612	638	232	485	85	276
3089	374	TP21451	2	2	156	89	580	312	501	87	551	374	422	115	276
3090	374	TP21451	2	3	98	147	410	222	524	117	529	309	301	163	218
3091	374	TP21451	2	4	186	240	506	279	441	175	526	367	427	145	227
3092	374	TP21451	2	5	172	133	644	314	389	127	607	266	361	157	176
3093	374	TP21451	2	6	98	135	555	329	446	158	516	339	404	149	186
3094	374	TP21451	2	7	188	114	440	326	542	98	500	248	440	131	216
3095	374	TP21451	2	8	128	154	425	301	421	161	516	255	413	172	191
3096	374	TP21451	2	9	172	190	395	280	449	105	638	303	377	142	250
3097	374	TP21451	2	10	187	115	397	296	421	131	88	803	337	128	193
3098	374	TP21451	2	11	215	118	322	280	452	119	530	305	321	128	142
3099	374	TP21451	2	12	142	113	386	271	460	110	536	318	287	143	153
3100	374	TP21451	2	13	111	155	287	280	418	93	468	248	350	116	201
3101	374	TP21451	2	14	153	76	294	232	369	102	496	250	366	115	159
3102	374	TP21451	2	15	150	111	248	214	416	112	503	352	273	137	125
3103	374	TP21451	2	16	171	130	254	366	389	92	601	325	303	127	135
3104	374	TP21451	2	17	170	116	266	392	426	109	537	335	356	120	119
3105	374	TP21451	2	18	99	108	318	224	448	86	458	343	339	127	149
3106	374	TP21451	2	19	58	105	280	327	448	103	472	365	208	116	140
3107	374	TP21451	2	20	126	93	353	330	399	115	514	342	375	126	147
3108	374	TP21451	2	21	158	120	336	391	499	119	541	337	321	146	159
3109	374	TP21451	2	22	76	159	326	262	424	73	500	249	338	90	195
3110	374	TP21451	2	23	84	102	335	271	419	79	465	283	304	127	202
3111	374	TP21451	2	24	110	102	262	308	500	123	449	262	268	127	130
3112	374	TP21451	2	25	59	126	282	267	410	125	476	307	248	156	161
3113	374	TP21451	2	26	127	92	257	259	403	102	485	220	297	116	164
3114	374	TP21451	2	27	97	125	241	236	482	143	415	262	285	109	129
3115	374	TP21451	2	28	98	177	268	341	461	126	549	249	281	98	204
3116	374	TP21451	2	29	114	147	347	181	126	393	452	472	156	365	155
3117	374	TP21451	2	30	81	150	380	257	399	91	513	262	368	182	281
3118	374	TP21451	2	31	70	131	304	298	486	77	496	454	511	97	159
3119	374	TP21451	2	32	70	115	295	323	455	100	472	365	415	115	166
3120	374	TP21451	2	33	88	131	252	245	456	108	480	345	420	80	201
3121	374	TP21451	2	34	83	131	345	296	502	103	455	366	426	108	192
3122	374	TP21451	2	35	111	89	322	191	424	92	129	619	391	86	188
3123	374	TP21451	2	36	110	72	308	219	454	103	36	908	462	126	189
3124	374	TP21451	2	37	58	133	279	218	425	73	471	277	412	70	188
3125	374	TP21451	2	38	63	107	303	233	400	99	485	298	392	144	200
3126	374	TP21451	2	39	58	142	371	339	321	159	484	353	320	146	157
3127	374	TP21451	2	40	97	133	292	279	426	117	528	237	397	109	158
3128	374	TP21451	2	41	73	120	320	246	384	98	431	406	214	181	170
3129	374	TP21451	2	42	99	82	281	235	456	97	431	281	321	109	176
3130	374	TP21451	2	43	141	111	300	250	423	94	449	298	351	115	199
3131	374	TP21451	2	44	90	81	312	220	409	74	425	355	303	163	128
3132	374	TP21451	2	45	54	110	261	255	503	102	453	294	263	167	199
3133	374	TP21451	2	46	112	130	251	732	152	91	609	244	338	163	142
3134	374	TP21451	2	47	142	96	462	268	419	79	465	389	428	162	97
3135	374	TP21451	2	48	104	90	333	287	432	119	442	276	395	107	181
3136	374	TP21451	2	49	72	111	272	237	538	91	440	378	322	146	187
3137	374	TP21451	2	50	67	104	278	191	60	540	89	569	323	144	157
3138	374	TP21451	3	1	904	581	416	103	598	101	396	94	374	198	428
3139	374	TP21451	3	2	493	351	588	147	380	84	383	117	338	124	343
3140	374	TP21451	3	3	171	409	457	117	311	168	265	112	327	115	440
3141	374	TP21451	3	4	157	344	448	124	315	77	303	104	321	141	292
3142	374	TP21451	3	5	204	398	405	112	261	133	240	92	338	200	247
3143	374	TP21451	3	6	225	360	409	74	391	94	298	121	316	184	236
3144	374	TP21451	3	7	158	317	533	106	318	115	264	106	319	144	61
3145	374	TP21451	3	8	157	307	499	90	70	485	311	82	381	146	278
3146	374	TP21451	3	9	188	322	617	170	427	142	370	124	333	130	291
3147	374	TP21451	3	10	142	225	537	124	431	177	423	113	297	176	104
3148	374	TP21451	3	11	128	206	528	87	382	117	365	116	293	146	51
3149	374	TP21451	3	12	113	213	51	572	459	134	318	93	283	156	68
3150	374	TP21451	3	13	159	277	588	91	422	116	291	118	293	115	292
3151	374	TP21451	3	14	237	354	431	74	393	59	352	104	274	165	304
3152	374	TP21451	3	15	173	220	454	117	386	143	325	112	326	127	305
3153	374	TP21451	3	16	158	234	444	97	396	159	265	145	351	120	307
3154	374	TP21451	3	17	158	206	440	114	398	137	374	91	319	116	293
3155	374	TP21451	3	18	307	356	374	161	439	169	285	136	289	123	36
3156	374	TP21451	3	19	199	200	463	109	372	111	344	102	323	102	81
3157	374	TP21451	3	20	143	281	631	100	424	181	332	116	264	121	386
3158	374	TP21451	3	21	174	202	602	425	58	350	259	112	292	88	250
3159	374	TP21451	3	22	176	186	501	101	380	89	408	109	330	145	249
3160	374	TP21451	3	23	144	232	516	87	409	132	381	101	370	119	547
3161	374	TP21451	3	24	136	175	510	124	478	45	424	131	295	151	273
3162	374	TP21451	3	25	172	205	543	120	450	88	438	97	343	103	324
3163	374	TP21451	3	26	187	176	472	152	372	164	334	112	312	124	333
3164	374	TP21451	3	27	173	219	539	137	436	125	344	97	328	117	305
3165	374	TP21451	3	28	147	224	112	1111	345	102	313	96	294	146	293
3166	374	TP21451	3	29	188	277	161	501	468	102	372	118	285	129	145
3167	374	TP21451	3	30	191	210	540	160	511	119	394	116	317	83	70
3168	374	TP21451	3	31	91	200	474	92	422	164	332	116	250	125	281
3169	374	TP21451	3	32	202	189	89	501	421	133	350	185	394	109	306
3170	374	TP21451	3	33	178	185	455	57	412	95	357	102	293	97	83
3171	374	TP21451	3	34	202	227	647	79	436	119	298	162	291	101	317
3172	374	TP21451	3	35	215	321	528	186	476	132	308	157	313	146	303
3173	374	TP21451	3	36	202	252	569	102	410	161	309	113	274	146	21
3174	374	TP21451	3	37	113	233	492	95	397	142	343	84	294	143	280
3175	374	TP21451	3	38	171	210	597	81	402	98	340	108	288	149	114
3176	374	TP21451	3	39	158	162	468	131	410	161	380	103	322	117	306
3177	374	TP21451	3	40	142	193	452	75	423	141	297	138	272	107	107
3178	374	TP21451	3	41	201	240	447	90	395	146	308	86	368	105	364
3179	374	TP21451	3	42	173	249	525	103	366	137	301	145	339	190	301
3180	374	TP21451	3	43	272	252	454	131	338	84	368	167	361	131	89
3181	374	TP21451	3	44	187	219	498	75	353	143	308	125	298	137	128
3182	374	TP21451	3	45	207	182	385	116	370	185	263	136	349	172	51
3183	374	TP21451	3	46	263	248	409	74	379	145	279	133	323	101	84
3184	374	TP21451	3	47	146	216	380	109	372	74	297	157	266	95	69
3185	374	TP21451	3	48	158	230	455	108	349	108	272	121	274	129	264
3186	374	TP21451	3	49	172	176	103	379	410	127	297	89	306	102	291
3187	374	TP21451	3	50	143	177	378	75	363	135	296	134	245	118	317
2288	368	TP25925	1	1	322	360	312	755	771	296	742	1183	523	624	769
2289	368	TP25925	1	2	143	231	986	230	657	246	347	1004	410	509	472
2290	368	TP25925	1	3	160	149	491	181	478	261	627	574	377	394	508
2291	368	TP25925	1	4	178	180	477	229	394	296	806	640	376	508	572
2292	368	TP25925	1	5	210	164	557	148	575	262	675	606	361	476	475
2293	368	TP25925	1	6	405	165	524	165	442	204	618	575	360	377	539
2294	368	TP25925	1	7	176	182	443	147	427	196	593	656	360	410	555
2295	368	TP25925	1	8	177	213	328	180	507	247	510	524	476	328	406
2296	368	TP25925	1	9	193	131	493	114	395	164	544	459	311	278	475
2297	368	TP25925	1	10	177	180	328	99	295	196	413	410	312	262	408
2298	368	TP25925	1	11	176	148	411	99	246	247	592	378	442	263	359
2299	368	TP25925	1	12	128	147	115	492	378	245	627	492	328	312	439
2300	368	TP25925	1	13	143	149	360	166	295	213	559	427	328	344	424
2301	368	TP25925	1	14	146	114	362	164	247	231	476	527	360	359	557
2302	368	TP25925	1	15	142	148	328	100	245	214	495	428	262	279	325
2303	368	TP25925	1	16	145	146	362	99	230	230	527	427	344	279	439
2304	368	TP25925	1	17	78	115	148	296	214	263	510	444	361	263	523
2305	368	TP25925	1	18	93	166	230	264	279	247	742	462	309	279	390
2306	368	TP25925	1	19	62	130	313	148	181	198	578	343	363	228	409
2307	368	TP25925	1	20	128	148	313	148	261	346	596	475	279	229	507
2308	368	TP25925	1	21	112	164	360	133	279	247	560	396	343	281	406
2309	368	TP25925	1	22	142	165	362	131	197	232	428	411	296	323	542
2310	368	TP25925	1	23	50	157	316	122	246	211	527	333	333	280	470
2311	368	TP25925	1	24	153	121	334	140	243	246	597	385	420	262	506
2312	368	TP25925	1	25	82	123	122	351	228	211	476	419	384	315	522
2313	368	TP25925	1	26	101	105	368	140	313	229	551	352	319	224	378
2314	368	TP25925	1	27	100	141	245	87	193	192	367	315	140	245	364
2315	368	TP25925	1	28	83	141	192	105	141	193	385	246	227	193	278
2316	368	TP25925	1	29	172	139	317	123	156	263	473	297	245	228	417
2317	368	TP25925	1	30	101	158	246	139	176	175	387	385	368	211	332
2318	368	TP25925	1	31	66	158	228	158	123	245	457	334	297	244	312
2319	368	TP25925	1	32	83	158	264	87	18	350	474	421	262	263	312
2320	368	TP25925	1	33	83	123	280	105	106	228	473	333	192	228	383
2321	368	TP25925	1	34	101	122	246	158	105	228	439	315	281	262	383
2322	368	TP25925	1	35	118	122	246	105	176	209	527	367	228	245	382
2323	368	TP25925	1	36	101	140	316	158	193	334	542	350	228	245	384
2324	368	TP25925	1	37	83	141	334	105	158	158	439	299	245	211	328
2325	368	TP25925	1	38	83	140	298	106	193	175	316	387	454	264	418
2326	368	TP25925	1	39	101	123	157	299	228	176	422	281	332	246	507
2327	368	TP25925	1	40	137	175	279	106	175	211	474	228	246	227	400
2328	368	TP25925	1	41	119	122	245	88	176	193	370	281	332	209	331
2329	368	TP25925	1	42	155	192	386	89	156	176	371	332	230	278	419
2330	368	TP25925	1	43	83	122	246	105	176	157	141	597	315	211	278
2331	368	TP25925	1	44	137	120	316	105	193	175	402	334	403	325	1435
2332	368	TP25925	1	45	101	150	262	117	145	146	379	349	289	323	349
2333	368	TP25925	1	46	118	140	263	104	141	175	351	462	192	266	262
2334	368	TP25925	1	47	136	122	351	105	141	193	368	334	281	263	222
2335	368	TP25925	1	48	84	105	264	105	17	299	387	314	262	228	207
2336	368	TP25925	1	49	136	123	140	315	106	122	265	278	228	193	172
2337	368	TP25925	1	50	100	140	244	105	106	140	352	351	227	211	243
2338	368	TP25925	2	1	154	227	351	369	298	193	246	1296	3582	407	374
2339	368	TP25925	2	2	119	171	18	739	443	146	644	699	524	181	260
2340	368	TP25925	2	3	154	160	676	232	700	117	555	610	465	169	312
2341	368	TP25925	2	4	105	177	1072	382	1007	152	643	672	477	403	333
2342	368	TP25925	2	5	153	150	352	224	321	95	319	480	415	128	376
2343	368	TP25925	2	6	208	140	265	193	70	305	297	488	557	139	361
2344	368	TP25925	2	7	172	87	322	145	240	123	300	445	321	116	375
2345	368	TP25925	2	8	160	71	258	211	451	105	53	703	334	105	328
2346	368	TP25925	2	9	84	105	254	187	376	93	306	374	209	93	370
2347	368	TP25925	2	10	117	122	250	187	235	92	258	281	280	46	258
2348	368	TP25925	2	11	196	88	245	158	265	88	249	368	18	279	260
2349	368	TP25925	2	12	104	109	88	263	220	65	242	284	196	66	22
2350	368	TP25925	2	13	135	124	264	255	334	97	320	352	316	61	157
2351	368	TP25925	2	14	118	127	212	193	70	317	264	297	211	70	277
2352	368	TP25925	2	15	31	140	230	175	88	246	260	318	142	113	338
2353	368	TP25925	2	16	72	91	201	183	183	73	280	210	176	105	226
2354	368	TP25925	2	17	119	88	246	140	195	70	242	264	158	70	17
2355	368	TP25925	2	18	101	90	280	194	229	70	211	269	202	73	18
2356	368	TP25925	2	19	84	89	209	159	52	264	213	351	18	123	224
2357	368	TP25925	2	20	238	121	224	182	223	80	284	284	283	40	81
2358	368	TP25925	2	21	37	121	203	162	243	60	244	282	182	81	279
2359	368	TP25925	2	22	97	101	224	182	141	82	222	302	122	81	258
2360	368	TP25925	2	23	157	141	305	262	304	122	141	685	283	121	299
2361	368	TP25925	2	24	137	122	324	223	364	102	344	424	343	122	239
2362	368	TP25925	2	25	120	122	304	223	303	102	425	304	303	122	198
2363	368	TP25925	2	26	117	102	364	203	243	60	304	322	324	80	259
2364	368	TP25925	2	27	138	122	345	202	243	101	344	324	323	100	259
2365	368	TP25925	2	28	158	101	264	223	203	100	325	323	384	41	319
2366	368	TP25925	2	29	116	102	284	182	304	81	81	525	343	162	239
2367	368	TP25925	2	30	157	82	281	223	243	81	303	304	323	120	239
2368	368	TP25925	2	31	137	82	221	142	243	81	243	323	202	142	218
2369	368	TP25925	2	32	117	122	314	202	244	80	345	405	282	102	259
2370	368	TP25925	2	33	158	121	101	406	304	101	306	322	364	81	299
2371	368	TP25925	2	34	138	121	346	182	364	81	60	566	344	100	239
2372	368	TP25925	2	35	137	101	80	487	283	80	101	1214	282	162	218
2373	368	TP25925	2	36	117	121	385	223	304	101	386	486	202	141	359
2374	368	TP25925	2	37	79	82	81	467	223	80	345	364	182	120	320
2375	368	TP25925	2	38	117	101	82	404	223	81	305	303	243	80	339
2376	368	TP25925	2	39	76	102	142	304	183	80	284	323	223	82	59
2377	368	TP25925	2	40	22	137	242	142	40	263	264	242	282	82	279
2378	368	TP25925	2	41	96	102	285	161	203	81	202	364	121	81	320
2379	368	TP25925	2	42	98	101	243	162	202	62	243	283	221	62	265
2380	368	TP25925	2	43	117	81	223	142	142	62	222	202	122	101	100
2381	368	TP25925	2	44	138	82	203	141	142	61	182	283	61	60	320
2382	368	TP25925	2	45	98	81	202	183	101	163	101	202	182	81	279
2383	368	TP25925	2	46	77	101	211	155	182	61	243	182	203	60	259
2384	368	TP25925	2	47	39	82	202	122	142	61	80	364	141	61	259
2385	368	TP25925	2	48	97	62	243	202	101	81	446	243	242	101	179
2386	368	TP25925	2	49	117	82	182	121	183	81	182	243	223	80	219
2387	368	TP25925	2	50	59	81	163	162	162	41	223	343	60	61	199
2388	368	TP25925	3	1	179	302	405	122	464	142	364	142	566	122	320
2389	368	TP25925	3	2	137	223	364	142	323	122	302	122	384	162	300
2390	368	TP25925	3	3	158	223	324	121	263	61	367	118	384	142	239
2391	368	TP25925	3	4	122	263	81	203	403	121	242	102	344	161	219
2392	368	TP25925	3	5	117	264	343	142	303	121	263	100	385	162	117
2393	368	TP25925	3	6	98	263	446	142	263	120	344	120	445	203	179
2394	368	TP25925	3	7	142	242	385	182	183	141	283	121	364	182	179
2395	368	TP25925	3	8	118	222	405	162	303	101	263	182	343	203	81
2396	368	TP25925	3	9	139	202	344	101	264	101	221	122	364	142	121
2397	368	TP25925	3	10	158	182	324	101	263	100	82	242	284	142	181
2398	368	TP25925	3	11	97	223	303	102	242	100	244	100	283	142	117
2399	368	TP25925	3	12	161	203	263	81	263	81	221	143	343	121	300
2400	368	TP25925	3	13	117	203	425	101	222	141	202	122	223	121	118
2401	368	TP25925	3	14	118	183	303	100	223	101	202	121	283	142	81
2402	368	TP25925	3	15	41	223	282	82	202	100	162	142	283	121	58
2403	368	TP25925	3	16	77	182	203	101	183	80	80	179	205	142	118
2404	368	TP25925	3	17	57	182	223	80	202	81	41	202	222	121	341
2405	368	TP25925	3	18	76	183	262	61	243	62	161	120	243	101	122
2406	368	TP25925	3	19	138	162	263	100	182	61	61	222	223	121	158
2407	368	TP25925	3	20	119	162	244	59	202	143	161	121	224	100	118
2408	368	TP25925	3	21	179	140	223	102	162	121	142	80	263	102	157
2409	368	TP25925	3	22	77	182	244	120	182	82	161	101	223	121	118
2410	368	TP25925	3	23	158	182	223	80	224	60	202	101	202	122	81
2411	368	TP25925	3	24	261	182	223	100	243	121	41	120	223	101	97
2412	368	TP25925	3	25	77	203	202	101	242	81	20	202	203	162	97
2413	368	TP25925	3	26	22	176	244	100	242	122	100	223	162	203	239
2414	368	TP25925	3	27	97	182	304	101	262	101	142	141	263	141	161
2415	368	TP25925	3	28	117	183	283	100	203	81	161	202	203	121	82
